Date,City,Petrol_Price,Diesel_Price
2024-01-20,Kolkata,106.03,92.76
2024-01-20,Mumbai,106.31,94.27
2024-01-19,Chennai,102.63,94.24
2024-01-19,Delhi,96.72,89.62
2024-01-19,Kolkata,106.03,92.76
2024-01-19,Mumbai,106.31,94.27
2024-01-18,Chennai,102.63,94.24
2024-01-18,Delhi,96.72,89.62
2024-01-18,Kolkata,106.03,92.76
2024-01-18,Mumbai,106.31,94.27
2024-01-17,Chennai,102.63,94.24
2024-01-17,Delhi,96.72,89.62
2024-01-17,Kolkata,106.03,92.76
2024-01-17,Mumbai,106.31,94.27
2024-01-16,Chennai,102.63,94.24
2024-01-16,Delhi,96.72,89.62
2024-01-16,Kolkata,106.03,92.76
2024-01-16,Mumbai,106.31,94.27
2024-01-15,Chennai,102.63,94.24
2024-01-15,Delhi,96.72,89.62
2024-01-15,Kolkata,106.03,92.76
2024-01-15,Mumbai,106.31,94.27
2024-01-14,Chennai,102.63,94.24
2024-01-14,Delhi,96.72,89.62
2024-01-14,Kolkata,106.03,92.76
2024-01-14,Mumbai,106.31,94.27
2024-01-13,Chennai,102.63,94.24
2024-01-13,Delhi,96.72,89.62
2024-01-13,Kolkata,106.03,92.76
2024-01-13,Mumbai,106.31,94.27
2024-01-11,Chennai,102.63,94.24
2024-01-11,Delhi,96.72,89.62
2024-01-11,Kolkata,106.03,92.76
2024-01-11,Mumbai,106.31,94.27
2024-01-10,Chennai,102.63,94.24
2024-01-10,Delhi,96.72,89.62
2024-01-10,Kolkata,106.03,92.76
2024-01-10,Mumbai,106.31,94.27
2024-01-09,Chennai,102.63,94.24
2024-01-09,Delhi,96.72,89.62
2024-01-09,Kolkata,106.03,92.76
2024-01-09,Mumbai,106.31,94.27
2024-01-08,Chennai,102.63,94.24
2024-01-08,Delhi,96.72,89.62
2024-01-08,Kolkata,106.03,92.76
2024-01-08,Mumbai,106.31,94.27
2024-01-07,Chennai,102.63,94.24
2024-01-07,Delhi,96.72,89.62
2024-01-07,Kolkata,106.03,92.76
2024-01-07,Mumbai,106.31,94.27
2024-01-06,Chennai,102.63,94.24
2024-01-06,Delhi,96.72,89.62
2024-01-06,Kolkata,106.03,92.76
2024-01-06,Mumbai,106.31,94.27
2024-01-05,Chennai,102.63,94.24
2024-01-05,Delhi,96.72,89.62
2024-01-05,Kolkata,106.03,92.76
2024-01-05,Mumbai,106.31,94.27
2024-01-04,Chennai,102.63,94.24
2024-01-04,Delhi,96.72,89.62
2024-01-04,Kolkata,106.03,92.76
2024-01-04,Mumbai,106.31,94.27
2024-01-03,Chennai,102.63,94.24
2024-01-03,Delhi,96.72,89.62
2024-01-03,Kolkata,106.03,92.76
2024-01-03,Mumbai,106.31,94.27
2024-01-02,Chennai,102.63,94.24
2024-01-02,Delhi,96.72,89.62
2024-01-02,Kolkata,106.03,92.76
2024-01-02,Mumbai,106.31,94.27
2024-01-01,Chennai,102.63,94.24
2024-01-01,Delhi,96.72,89.62
2024-01-01,Kolkata,106.03,92.76
2024-01-01,Mumbai,106.31,94.27
2023-12-31,Chennai,102.63,94.24
2023-12-31,Delhi,96.72,89.62
2023-12-31,Kolkata,106.03,92.76
2023-12-31,Mumbai,106.31,94.27
2023-12-30,Chennai,102.63,94.24
2023-12-30,Delhi,96.72,89.62
2023-12-30,Kolkata,106.03,92.76
2023-12-30,Mumbai,106.31,94.27
2023-12-29,Chennai,102.63,94.24
2023-12-29,Delhi,96.72,89.62
2023-12-29,Kolkata,106.03,92.76
2023-12-29,Mumbai,106.31,94.27
2023-12-28,Chennai,102.63,94.24
2023-12-28,Delhi,96.72,89.62
2023-12-28,Kolkata,106.03,92.76
2023-12-28,Mumbai,106.31,94.27
2023-12-27,Chennai,102.63,94.24
2023-12-27,Delhi,96.72,89.62
2023-12-27,Kolkata,106.03,92.76
2023-12-27,Mumbai,106.31,94.27
2023-12-26,Chennai,102.63,94.24
2023-12-26,Delhi,96.72,89.62
2023-12-26,Kolkata,106.03,92.76
2023-12-26,Mumbai,106.31,94.27
2023-12-25,Chennai,102.63,94.24
2023-12-25,Delhi,96.72,89.62
2023-12-25,Kolkata,106.03,92.76
2023-12-25,Mumbai,106.31,94.27
2023-12-24,Chennai,102.63,94.24
2023-12-24,Delhi,96.72,89.62
2023-12-24,Kolkata,106.03,92.76
2023-12-24,Mumbai,106.31,94.27
2023-12-23,Chennai,102.63,94.24
2023-12-23,Delhi,96.72,89.62
2023-12-23,Kolkata,106.03,92.76
2023-12-23,Mumbai,106.31,94.27
2023-12-22,Chennai,102.63,94.24
2023-12-22,Delhi,96.72,89.62
2023-12-22,Kolkata,106.03,92.76
2023-12-22,Mumbai,106.31,94.27
2023-12-21,Chennai,102.63,94.24
2023-12-21,Delhi,96.72,89.62
2023-12-21,Kolkata,106.03,92.76
2023-12-21,Mumbai,106.31,94.27
2023-12-20,Chennai,102.63,94.24
2023-12-20,Delhi,96.72,89.62
2023-12-20,Kolkata,106.03,92.76
2023-12-20,Mumbai,106.31,94.27
2023-12-19,Chennai,102.63,94.24
2023-12-19,Delhi,96.72,89.62
2023-12-19,Kolkata,106.03,92.76
2023-12-19,Mumbai,106.31,94.27
2023-12-18,Chennai,102.63,94.24
2023-12-18,Delhi,96.72,89.62
2023-12-18,Kolkata,106.03,92.76
2023-12-18,Mumbai,106.31,94.27
2023-12-17,Chennai,102.63,94.24
2023-12-17,Delhi,96.72,89.62
2023-12-17,Kolkata,106.03,92.76
2023-12-17,Mumbai,106.31,94.27
2023-12-16,Chennai,102.63,94.24
2023-12-16,Delhi,96.72,89.62
2023-12-16,Kolkata,106.03,92.76
2023-12-16,Mumbai,106.31,94.27
2023-12-15,Chennai,102.63,94.24
2023-12-15,Delhi,96.72,89.62
2023-12-15,Kolkata,106.03,92.76
2023-12-15,Mumbai,106.31,94.27
2023-12-14,Chennai,102.63,94.24
2023-12-14,Delhi,96.72,89.62
2023-12-14,Kolkata,106.03,92.76
2023-12-14,Mumbai,106.31,94.27
2023-12-13,Chennai,102.63,94.24
2023-12-13,Delhi,96.72,89.62
2023-12-13,Kolkata,106.03,92.76
2023-12-13,Mumbai,106.31,94.27
2023-12-12,Chennai,102.63,94.24
2023-12-12,Delhi,96.72,89.62
2023-12-12,Kolkata,106.03,92.76
2023-12-12,Mumbai,106.31,94.27
2023-12-11,Chennai,102.63,94.24
2023-12-11,Delhi,96.72,89.62
2023-12-11,Kolkata,106.03,92.76
2023-12-11,Mumbai,106.31,94.27
2023-12-10,Chennai,102.63,94.24
2023-12-10,Delhi,96.72,89.62
2023-12-10,Kolkata,106.03,92.76
2023-12-10,Mumbai,106.31,94.27
2023-12-09,Chennai,102.63,94.24
2023-12-09,Delhi,96.72,89.62
2023-12-09,Kolkata,106.03,92.76
2023-12-09,Mumbai,106.31,94.27
2023-12-08,Chennai,102.63,94.24
2023-12-08,Delhi,96.72,89.62
2023-12-08,Kolkata,106.03,92.76
2023-12-08,Mumbai,106.31,94.27
2023-12-07,Chennai,102.63,94.24
2023-12-07,Delhi,96.72,89.62
2023-12-07,Kolkata,106.03,92.76
2023-12-07,Mumbai,106.31,94.27
2023-12-06,Chennai,102.63,94.24
2023-12-06,Delhi,96.72,89.62
2023-12-06,Kolkata,106.03,92.76
2023-12-06,Mumbai,106.31,94.27
2023-12-05,Chennai,102.63,94.24
2023-12-05,Delhi,96.72,89.62
2023-12-05,Kolkata,106.03,92.76
2023-12-05,Mumbai,106.31,94.27
2023-12-04,Chennai,102.63,94.24
2023-12-04,Delhi,96.72,89.62
2023-12-04,Kolkata,106.03,92.76
2023-12-04,Mumbai,106.31,94.27
2023-12-03,Chennai,102.63,94.24
2023-12-03,Delhi,96.72,89.62
2023-12-03,Kolkata,106.03,92.76
2023-12-03,Mumbai,106.31,94.27
2023-12-02,Chennai,102.63,94.24
2023-12-02,Delhi,96.72,89.62
2023-12-02,Kolkata,106.03,92.76
2023-12-02,Mumbai,106.31,94.27
2023-12-01,Chennai,102.63,94.24
2023-12-01,Delhi,96.72,89.62
2023-12-01,Kolkata,106.03,92.76
2023-12-01,Mumbai,106.31,94.27
2023-11-30,Chennai,102.63,94.24
2023-11-30,Delhi,96.72,89.62
2023-11-30,Kolkata,106.03,92.76
2023-11-30,Mumbai,106.31,94.27
2023-11-29,Chennai,102.63,94.24
2023-11-29,Delhi,96.72,89.62
2023-11-29,Kolkata,106.03,92.76
2023-11-29,Mumbai,106.31,94.27
2023-11-28,Chennai,102.63,94.24
2023-11-28,Delhi,96.72,89.62
2023-11-28,Kolkata,106.03,92.76
2023-11-28,Mumbai,106.31,94.27
2023-11-27,Chennai,102.63,94.24
2023-11-27,Delhi,96.72,89.62
2023-11-27,Kolkata,106.03,92.76
2023-11-27,Mumbai,106.31,94.27
2023-11-26,Chennai,102.63,94.24
2023-11-26,Delhi,96.72,89.62
2023-11-26,Kolkata,106.03,92.76
2023-11-26,Mumbai,106.31,94.27
2023-11-25,Chennai,102.63,94.24
2023-11-25,Delhi,96.72,89.62
2023-11-25,Kolkata,106.03,92.76
2023-11-25,Mumbai,106.31,94.27
2023-11-24,Chennai,102.63,94.24
2023-11-24,Delhi,96.72,89.62
2023-11-24,Kolkata,106.03,92.76
2023-11-24,Mumbai,106.31,94.27
2023-11-23,Chennai,102.63,94.24
2023-11-23,Delhi,96.72,89.62
2023-11-23,Kolkata,106.03,92.76
2023-11-23,Mumbai,106.31,94.27
2023-11-22,Chennai,102.63,94.24
2023-11-22,Delhi,96.72,89.62
2023-11-22,Kolkata,106.03,92.76
2023-11-22,Mumbai,106.31,94.27
2023-11-21,Chennai,102.63,94.24
2023-11-21,Delhi,96.72,89.62
2023-11-21,Kolkata,106.03,92.76
2023-11-21,Mumbai,106.31,94.27
2023-11-20,Chennai,102.63,94.24
2023-11-20,Delhi,96.72,89.62
2023-11-20,Kolkata,106.03,92.76
2023-11-20,Mumbai,106.31,94.27
2023-11-19,Chennai,102.63,94.24
2023-11-19,Delhi,96.72,89.62
2023-11-19,Kolkata,106.03,92.76
2023-11-19,Mumbai,106.31,94.27
2023-11-18,Chennai,102.63,94.24
2023-11-18,Delhi,96.72,89.62
2023-11-18,Kolkata,106.03,92.76
2023-11-18,Mumbai,106.31,94.27
2023-11-17,Chennai,102.63,94.24
2023-11-17,Delhi,96.72,89.62
2023-11-17,Kolkata,106.03,92.76
2023-11-17,Mumbai,106.31,94.27
2023-11-16,Chennai,102.63,94.24
2023-11-16,Delhi,96.72,89.62
2023-11-16,Kolkata,106.03,92.76
2023-11-16,Mumbai,106.31,94.27
2023-11-15,Chennai,102.63,94.24
2023-11-15,Delhi,96.72,89.62
2023-11-15,Kolkata,106.03,92.76
2023-11-15,Mumbai,106.31,94.27
2023-11-14,Chennai,102.63,94.24
2023-11-14,Delhi,96.72,89.62
2023-11-14,Kolkata,106.03,92.76
2023-11-14,Mumbai,106.31,94.27
2023-11-13,Chennai,102.63,94.24
2023-11-13,Delhi,96.72,89.62
2023-11-13,Kolkata,106.03,92.76
2023-11-13,Mumbai,106.31,94.27
2023-11-12,Chennai,102.63,94.24
2023-11-12,Delhi,96.72,89.62
2023-11-12,Kolkata,106.03,92.76
2023-11-12,Mumbai,106.31,94.27
2023-11-11,Chennai,102.63,94.24
2023-11-11,Delhi,96.72,89.62
2023-11-11,Kolkata,106.03,92.76
2023-11-11,Mumbai,106.31,94.27
2023-11-10,Chennai,102.63,94.24
2023-11-10,Delhi,96.72,89.62
2023-11-10,Kolkata,106.03,92.76
2023-11-10,Mumbai,106.31,94.27
2023-11-09,Chennai,102.63,94.24
2023-11-09,Delhi,96.72,89.62
2023-11-09,Kolkata,106.03,92.76
2023-11-09,Mumbai,106.31,94.27
2023-11-08,Chennai,102.63,94.24
2023-11-08,Delhi,96.72,89.62
2023-11-08,Kolkata,106.03,92.76
2023-11-08,Mumbai,106.31,94.27
2023-11-07,Chennai,102.63,94.24
2023-11-07,Delhi,96.72,89.62
2023-11-07,Kolkata,106.03,92.76
2023-11-07,Mumbai,106.31,94.27
2023-11-06,Chennai,102.63,94.24
2023-11-06,Delhi,96.72,89.62
2023-11-06,Kolkata,106.03,92.76
2023-11-06,Mumbai,106.31,94.27
2023-11-05,Chennai,102.63,94.24
2023-11-05,Delhi,96.72,89.62
2023-11-05,Kolkata,106.03,92.76
2023-11-05,Mumbai,106.31,94.27
2023-11-04,Chennai,102.63,94.24
2023-11-04,Delhi,96.72,89.62
2023-11-04,Kolkata,106.03,92.76
2023-11-04,Mumbai,106.31,94.27
2023-11-03,Chennai,102.63,94.24
2023-11-03,Delhi,96.72,89.62
2023-11-03,Kolkata,106.03,92.76
2023-11-03,Mumbai,106.31,94.27
2023-11-02,Chennai,102.63,94.24
2023-11-02,Delhi,96.72,89.62
2023-11-02,Kolkata,106.03,92.76
2023-11-02,Mumbai,106.31,94.27
2023-11-01,Chennai,102.63,94.24
2023-11-01,Delhi,96.72,89.62
2023-11-01,Kolkata,106.03,92.76
2023-11-01,Mumbai,106.31,94.27
2023-10-31,Chennai,102.63,94.24
2023-10-31,Delhi,96.72,89.62
2023-10-31,Kolkata,106.03,92.76
2023-10-31,Mumbai,106.31,94.27
2023-10-30,Chennai,102.63,94.24
2023-10-30,Delhi,96.72,89.62
2023-10-30,Kolkata,106.03,92.76
2023-10-30,Mumbai,106.31,94.27
2023-10-29,Chennai,102.63,94.24
2023-10-29,Delhi,96.72,89.62
2023-10-29,Kolkata,106.03,92.76
2023-10-29,Mumbai,106.31,94.27
2023-10-28,Chennai,102.63,94.24
2023-10-28,Delhi,96.72,89.62
2023-10-28,Kolkata,106.03,92.76
2023-10-28,Mumbai,106.31,94.27
2023-10-27,Chennai,102.63,94.24
2023-10-27,Delhi,96.72,89.62
2023-10-27,Kolkata,106.03,92.76
2023-10-27,Mumbai,106.31,94.27
2023-10-26,Chennai,102.63,94.24
2023-10-26,Delhi,96.72,89.62
2023-10-26,Kolkata,106.03,92.76
2023-10-26,Mumbai,106.31,94.27
2023-10-25,Chennai,102.63,94.24
2023-10-25,Delhi,96.72,89.62
2023-10-25,Kolkata,106.03,92.76
2023-10-25,Mumbai,106.31,94.27
2023-10-24,Chennai,102.63,94.24
2023-10-24,Delhi,96.72,89.62
2023-10-24,Kolkata,106.03,92.76
2023-10-24,Mumbai,106.31,94.27
2023-10-23,Chennai,102.63,94.24
2023-10-23,Delhi,96.72,89.62
2023-10-23,Kolkata,106.03,92.76
2023-10-23,Mumbai,106.31,94.27
2023-10-22,Chennai,102.63,94.24
2023-10-22,Delhi,96.72,89.62
2023-10-22,Kolkata,106.03,92.76
2023-10-22,Mumbai,106.31,94.27
2023-10-21,Chennai,102.63,94.24
2023-10-21,Delhi,96.72,89.62
2023-10-21,Kolkata,106.03,92.76
2023-10-21,Mumbai,106.31,94.27
2023-10-20,Chennai,102.63,94.24
2023-10-20,Delhi,96.72,89.62
2023-10-20,Kolkata,106.03,92.76
2023-10-20,Mumbai,106.31,94.27
2023-10-19,Chennai,102.63,94.24
2023-10-19,Delhi,96.72,89.62
2023-10-19,Kolkata,106.03,92.76
2023-10-19,Mumbai,106.31,94.27
2023-10-18,Chennai,102.63,94.24
2023-10-18,Delhi,96.72,89.62
2023-10-18,Kolkata,106.03,92.76
2023-10-18,Mumbai,106.31,94.27
2023-10-17,Chennai,102.63,94.24
2023-10-17,Delhi,96.72,89.62
2023-10-17,Kolkata,106.03,92.76
2023-10-17,Mumbai,106.31,94.27
2023-10-16,Chennai,102.63,94.24
2023-10-16,Delhi,96.72,89.62
2023-10-16,Kolkata,106.03,92.76
2023-10-16,Mumbai,106.31,94.27
2023-10-15,Chennai,102.63,94.24
2023-10-15,Delhi,96.72,89.62
2023-10-15,Kolkata,106.03,92.76
2023-10-15,Mumbai,106.31,94.27
2023-10-14,Chennai,102.63,94.24
2023-10-14,Delhi,96.72,89.62
2023-10-14,Kolkata,106.03,92.76
2023-10-14,Mumbai,106.31,94.27
2023-10-13,Chennai,102.63,94.24
2023-10-13,Delhi,96.72,89.62
2023-10-13,Kolkata,106.03,92.76
2023-10-13,Mumbai,106.31,94.27
2023-10-11,Chennai,102.63,94.24
2023-10-11,Delhi,96.72,89.62
2023-10-11,Kolkata,106.03,92.76
2023-10-11,Mumbai,106.31,94.27
2023-10-10,Chennai,102.63,94.24
2023-10-10,Delhi,96.72,89.62
2023-10-10,Kolkata,106.03,92.76
2023-10-10,Mumbai,106.31,94.27
2023-10-09,Chennai,102.63,94.24
2023-10-09,Delhi,96.72,89.62
2023-10-09,Kolkata,106.03,92.76
2023-10-09,Mumbai,106.31,94.27
2023-10-08,Chennai,102.63,94.24
2023-10-08,Delhi,96.72,89.62
2023-10-08,Kolkata,106.03,92.76
2023-10-08,Mumbai,106.31,94.27
2023-10-07,Chennai,102.63,94.24
2023-10-07,Delhi,96.72,89.62
2023-10-07,Kolkata,106.03,92.76
2023-10-07,Mumbai,106.31,94.27
2023-10-06,Chennai,102.63,94.24
2023-10-06,Delhi,96.72,89.62
2023-10-06,Kolkata,106.03,92.76
2023-10-06,Mumbai,106.31,94.27
2023-10-05,Chennai,102.63,94.24
2023-10-05,Delhi,96.72,89.62
2023-10-05,Kolkata,106.03,92.76
2023-10-05,Mumbai,106.31,94.27
2023-10-04,Chennai,102.63,94.24
2023-10-04,Delhi,96.72,89.62
2023-10-04,Kolkata,106.03,92.76
2023-10-04,Mumbai,106.31,94.27
2023-10-03,Chennai,102.63,94.24
2023-10-03,Delhi,96.72,89.62
2023-10-03,Kolkata,106.03,92.76
2023-10-03,Mumbai,106.31,94.27
2023-10-02,Chennai,102.63,94.24
2023-10-02,Delhi,96.72,89.62
2023-10-02,Kolkata,106.03,92.76
2023-10-02,Mumbai,106.31,94.27
2023-10-01,Chennai,102.63,94.24
2023-10-01,Delhi,96.72,89.62
2023-10-01,Kolkata,106.03,92.76
2023-10-01,Mumbai,106.31,94.27
2023-09-30,Chennai,102.63,94.24
2023-09-30,Delhi,96.72,89.62
2023-09-30,Kolkata,106.03,92.76
2023-09-30,Mumbai,106.31,94.27
2023-09-29,Chennai,102.63,94.24
2023-09-29,Delhi,96.72,89.62
2023-09-29,Kolkata,106.03,92.76
2023-09-29,Mumbai,106.31,94.27
2023-09-28,Chennai,102.63,94.24
2023-09-28,Delhi,96.72,89.62
2023-09-28,Kolkata,106.03,92.76
2023-09-28,Mumbai,106.31,94.27
2023-09-27,Chennai,102.63,94.24
2023-09-27,Delhi,96.72,89.62
2023-09-27,Kolkata,106.03,92.76
2023-09-27,Mumbai,106.31,94.27
2023-09-26,Chennai,102.63,94.24
2023-09-26,Delhi,96.72,89.62
2023-09-26,Kolkata,106.03,92.76
2023-09-26,Mumbai,106.31,94.27
2023-09-25,Chennai,102.63,94.24
2023-09-25,Delhi,96.72,89.62
2023-09-25,Kolkata,106.03,92.76
2023-09-25,Mumbai,106.31,94.27
2023-09-24,Chennai,102.63,94.24
2023-09-24,Delhi,96.72,89.62
2023-09-24,Kolkata,106.03,92.76
2023-09-24,Mumbai,106.31,94.27
2023-09-23,Chennai,102.63,94.24
2023-09-23,Delhi,96.72,89.62
2023-09-23,Kolkata,106.03,92.76
2023-09-23,Mumbai,106.31,94.27
2023-09-22,Chennai,102.63,94.24
2023-09-22,Delhi,96.72,89.62
2023-09-22,Kolkata,106.03,92.76
2023-09-22,Mumbai,106.31,94.27
2023-09-21,Chennai,102.63,94.24
2023-09-21,Delhi,96.72,89.62
2023-09-21,Kolkata,106.03,92.76
2023-09-21,Mumbai,106.31,94.27
2023-09-20,Chennai,102.63,94.24
2023-09-20,Delhi,96.72,89.62
2023-09-20,Kolkata,106.03,92.76
2023-09-20,Mumbai,106.31,94.27
2023-09-19,Chennai,102.63,94.24
2023-09-19,Delhi,96.72,89.62
2023-09-19,Kolkata,106.03,92.76
2023-09-19,Mumbai,106.31,94.27
2023-09-18,Chennai,102.63,94.24
2023-09-18,Delhi,96.72,89.62
2023-09-18,Kolkata,106.03,92.76
2023-09-18,Mumbai,106.31,94.27
2023-09-17,Chennai,102.63,94.24
2023-09-17,Delhi,96.72,89.62
2023-09-17,Kolkata,106.03,92.76
2023-09-17,Mumbai,106.31,94.27
2023-09-16,Chennai,102.63,94.24
2023-09-16,Delhi,96.72,89.62
2023-09-16,Kolkata,106.03,92.76
2023-09-16,Mumbai,106.31,94.27
2023-09-15,Chennai,102.63,94.24
2023-09-15,Delhi,96.72,89.62
2023-09-15,Kolkata,106.03,92.76
2023-09-15,Mumbai,106.31,94.27
2023-09-14,Chennai,102.63,94.24
2023-09-14,Delhi,96.72,89.62
2023-09-14,Kolkata,106.03,92.76
2023-09-14,Mumbai,106.31,94.27
2023-09-13,Chennai,102.63,94.24
2023-09-13,Delhi,96.72,89.62
2023-09-13,Kolkata,106.03,92.76
2023-09-13,Mumbai,106.31,94.27
2023-09-12,Chennai,102.63,94.24
2023-09-12,Delhi,96.72,89.62
2023-09-12,Kolkata,106.03,92.76
2023-09-12,Mumbai,106.31,94.27
2023-09-11,Chennai,102.63,94.24
2023-09-11,Delhi,96.72,89.62
2023-09-11,Kolkata,106.03,92.76
2023-09-11,Mumbai,106.31,94.27
2023-09-10,Chennai,102.63,94.24
2023-09-10,Delhi,96.72,89.62
2023-09-10,Kolkata,106.03,92.76
2023-09-10,Mumbai,106.31,94.27
2023-09-09,Chennai,102.63,94.24
2023-09-09,Delhi,96.72,89.62
2023-09-09,Kolkata,106.03,92.76
2023-09-09,Mumbai,106.31,94.27
2023-09-08,Chennai,102.63,94.24
2023-09-08,Delhi,96.72,89.62
2023-09-08,Kolkata,106.03,92.76
2023-09-08,Mumbai,106.31,94.27
2023-09-07,Chennai,102.63,94.24
2023-09-07,Delhi,96.72,89.62
2023-09-07,Kolkata,106.03,92.76
2023-09-07,Mumbai,106.31,94.27
2023-09-06,Chennai,102.63,94.24
2023-09-06,Delhi,96.72,89.62
2023-09-06,Kolkata,106.03,92.76
2023-09-06,Mumbai,106.31,94.27
2023-09-05,Chennai,102.63,94.24
2023-09-05,Delhi,96.72,89.62
2023-09-05,Kolkata,106.03,92.76
2023-09-05,Mumbai,106.31,94.27
2023-09-04,Chennai,102.63,94.24
2023-09-04,Delhi,96.72,89.62
2023-09-04,Kolkata,106.03,92.76
2023-09-04,Mumbai,106.31,94.27
2023-09-03,Chennai,102.63,94.24
2023-09-03,Delhi,96.72,89.62
2023-09-03,Kolkata,106.03,92.76
2023-09-03,Mumbai,106.31,94.27
2023-09-02,Chennai,102.63,94.24
2023-09-02,Delhi,96.72,89.62
2023-09-02,Kolkata,106.03,92.76
2023-09-02,Mumbai,106.31,94.27
2023-09-01,Chennai,102.63,94.24
2023-09-01,Delhi,96.72,89.62
2023-09-01,Kolkata,106.03,92.76
2023-09-01,Mumbai,106.31,94.27
2023-08-31,Chennai,102.63,94.24
2023-08-31,Delhi,96.72,89.62
2023-08-31,Kolkata,106.03,92.76
2023-08-31,Mumbai,106.31,94.27
2023-08-30,Chennai,102.63,94.24
2023-08-30,Delhi,96.72,89.62
2023-08-30,Kolkata,106.03,92.76
2023-08-30,Mumbai,106.31,94.27
2023-08-29,Chennai,102.63,94.24
2023-08-29,Delhi,96.72,89.62
2023-08-29,Kolkata,106.03,92.76
2023-08-29,Mumbai,106.31,94.27
2023-08-28,Chennai,102.63,94.24
2023-08-28,Delhi,96.72,89.62
2023-08-28,Kolkata,106.03,92.76
2023-08-28,Mumbai,106.31,94.27
2023-08-27,Chennai,102.63,94.24
2023-08-27,Delhi,96.72,89.62
2023-08-27,Kolkata,106.03,92.76
2023-08-27,Mumbai,106.31,94.27
2023-08-26,Chennai,102.63,94.24
2023-08-26,Delhi,96.72,89.62
2023-08-26,Kolkata,106.03,92.76
2023-08-26,Mumbai,106.31,94.27
2023-08-25,Chennai,102.63,94.24
2023-08-25,Delhi,96.72,89.62
2023-08-25,Kolkata,106.03,92.76
2023-08-25,Mumbai,106.31,94.27
2023-08-24,Chennai,102.63,94.24
2023-08-24,Delhi,96.72,89.62
2023-08-24,Kolkata,106.03,92.76
2023-08-24,Mumbai,106.31,94.27
2023-08-23,Chennai,102.63,94.24
2023-08-23,Delhi,96.72,89.62
2023-08-23,Kolkata,106.03,92.76
2023-08-23,Mumbai,106.31,94.27
2023-08-22,Chennai,102.63,94.24
2023-08-22,Delhi,96.72,89.62
2023-08-22,Kolkata,106.03,92.76
2023-08-22,Mumbai,106.31,94.27
2023-08-21,Chennai,102.63,94.24
2023-08-21,Delhi,96.72,89.62
2023-08-21,Kolkata,106.03,92.76
2023-08-21,Mumbai,106.31,94.27
2023-08-20,Chennai,102.63,94.24
2023-08-20,Delhi,96.72,89.62
2023-08-20,Kolkata,106.03,92.76
2023-08-20,Mumbai,106.31,94.27
2023-08-19,Chennai,102.63,94.24
2023-08-19,Delhi,96.72,89.62
2023-08-19,Kolkata,106.03,92.76
2023-08-19,Mumbai,106.31,94.27
2023-08-18,Chennai,102.63,94.24
2023-08-18,Delhi,96.72,89.62
2023-08-18,Kolkata,106.03,92.76
2023-08-18,Mumbai,106.31,94.27
2023-08-17,Chennai,102.63,94.24
2023-08-17,Delhi,96.72,89.62
2023-08-17,Kolkata,106.03,92.76
2023-08-17,Mumbai,106.31,94.27
2023-08-16,Chennai,102.63,94.24
2023-08-16,Delhi,96.72,89.62
2023-08-16,Kolkata,106.03,92.76
2023-08-16,Mumbai,106.31,94.27
2023-08-15,Chennai,102.63,94.24
2023-08-15,Delhi,96.72,89.62
2023-08-15,Kolkata,106.03,92.76
2023-08-15,Mumbai,106.31,94.27
2023-08-14,Chennai,102.63,94.24
2023-08-14,Delhi,96.72,89.62
2023-08-14,Kolkata,106.03,92.76
2023-08-14,Mumbai,106.31,94.27
2023-08-13,Chennai,102.63,94.24
2023-08-13,Delhi,96.72,89.62
2023-08-13,Kolkata,106.03,92.76
2023-08-13,Mumbai,106.31,94.27
2023-08-12,Chennai,102.63,94.24
2023-08-12,Delhi,96.72,89.62
2023-08-12,Kolkata,106.03,92.76
2023-08-12,Mumbai,106.31,94.27
2023-08-11,Chennai,102.63,94.24
2023-08-11,Delhi,96.72,89.62
2023-08-11,Kolkata,106.03,92.76
2023-08-11,Mumbai,106.31,94.27
2023-08-10,Chennai,102.63,94.24
2023-08-10,Delhi,96.72,89.62
2023-08-10,Kolkata,106.03,92.76
2023-08-10,Mumbai,106.31,94.27
2023-08-09,Chennai,102.63,94.24
2023-08-09,Delhi,96.72,89.62
2023-08-09,Kolkata,106.03,92.76
2023-08-09,Mumbai,106.31,94.27
2023-08-08,Chennai,102.63,94.24
2023-08-08,Delhi,96.72,89.62
2023-08-08,Kolkata,106.03,92.76
2023-08-08,Mumbai,106.31,94.27
2023-08-07,Chennai,102.63,94.24
2023-08-07,Delhi,96.72,89.62
2023-08-07,Kolkata,106.03,92.76
2023-08-07,Mumbai,106.31,94.27
2023-08-06,Chennai,102.63,94.24
2023-08-06,Delhi,96.72,89.62
2023-08-06,Kolkata,106.03,92.76
2023-08-06,Mumbai,106.31,94.27
2023-08-05,Chennai,102.63,94.24
2023-08-05,Delhi,96.72,89.62
2023-08-05,Kolkata,106.03,92.76
2023-08-05,Mumbai,106.31,94.27
2023-08-04,Chennai,102.63,94.24
2023-08-04,Delhi,96.72,89.62
2023-08-04,Kolkata,106.03,92.76
2023-08-04,Mumbai,106.31,94.27
2023-08-03,Chennai,102.63,94.24
2023-08-03,Delhi,96.72,89.62
2023-08-03,Kolkata,106.03,92.76
2023-08-03,Mumbai,106.31,94.27
2023-08-02,Chennai,102.63,94.24
2023-08-02,Delhi,96.72,89.62
2023-08-02,Kolkata,106.03,92.76
2023-08-02,Mumbai,106.31,94.27
2023-08-01,Chennai,102.63,94.24
2023-08-01,Delhi,96.72,89.62
2023-08-01,Kolkata,106.03,92.76
